"period_begin","period_end","period_duration","region_type","region_type_id","table_id","is_seasonally_adjusted","region","city","state","state_code","property_type","property_type_id","median_sale_price","median_sale_price_mom","median_sale_price_yoy","median_list_price","median_list_price_mom","median_list_price_yoy","median_ppsf","median_ppsf_mom","median_ppsf_yoy","median_list_ppsf","median_list_ppsf_mom","median_list_ppsf_yoy","homes_sold","homes_sold_mom","homes_sold_yoy","pending_sales","pending_sales_mom","pending_sales_yoy","new_listings","new_listings_mom","new_listings_yoy","inventory","inventory_mom","inventory_yoy","months_of_supply","months_of_supply_mom","months_of_supply_yoy","median_dom","median_dom_mom","median_dom_yoy","avg_sale_to_list","avg_sale_to_list_mom","avg_sale_to_list_yoy","sold_above_list","sold_above_list_mom","sold_above_list_yoy","price_drops","price_drops_mom","price_drops_yoy","off_market_in_two_weeks","off_market_in_two_weeks_mom","off_market_in_two_weeks_yoy","parent_metro_region","parent_metro_region_metro_code","last_updated"
"2022-11-01","2022-11-30",30,"place",6,8907,"f","Jacksonville, FL","Jacksonville","Florida","FL","Townhouse",13,250000,-0.0384615384615384,0.0639859894324912,285000,-0.0803484995159729,0.0354223433242506,193.822629969419,0.00564973798742452,0.115451129215937,186.590436590437,-0.0278395213518593,0.0537624916471515,151,-0.151685393258427,-0.0903614457831325,77,-0.287037037037037,-0.538922155688623,99,-0.46195652173913,-0.552036199095023,449,-0.0196506550218341,0.320588235294118,3,0.4,1,38,5,12,0.966488306168065,-0.0212661776406152,-0.0286245034157678,0.0860927152317881,-0.0880645881389985,-0.209088007659778,0.260579064587973,-0.101866350259188,0.222343770470326,0.285714285714286,-0.0291005291005291,-0.0795551753635586,"Jacksonville, FL",27260,"2023-02-12 14:58:17"
"2012-10-01","2012-10-31",30,"place",6,30818,"f","Austin, TX","Austin","Texas","TX","Single Family Residential",6,253400,0.0737288135593219,0.131467201293105,249700,0.0214976784143672,0.0650458519940287,129.032258064516,0.0463540254811603,0.0884666372072469,138.021594044142,-0.00014650910660241,0.0849566366058609,822,0.121418826739427,0.43455497382199,666,0.0106221547799696,0.45414847161572,779,0.0498652291105122,0.155786350148368,1939,-0.0792972459639126,-0.240501370936154,2.4,-0.5,-2.1,39,10,-26,0.972776789562732,-0.00398470219683011,0.0075599979776525,0.165450121654501,-0.00371768189256563,0.0624832804677647,0.299123259412068,0.0156474759362846,0.0237609405714884,0.435435435435435,0.0545553140393808,0.116658142859016,"Austin, TX",12420,"2023-02-12 14:58:17"
"2012-09-01","2012-09-30",30,"place",6,11203,"f","Los Angeles, CA","Los Angeles","California","CA","Single Family Residential",6,4e+05,0.0153572788424927,0.111111111111111,409000,0.0490030623707982,0.206489675516224,252.669039145907,0.00685552840279469,0.0747925070847617,264.867549668874,0.036438237834725,0.15412210153418,1522,-0.208116545265349,0.0106241699867198,1383,-0.168870192307692,0.139209225700165,1671,-0.0628154795288839,-0.222429036761284,3463,-0.0663251550283095,-0.508794326241135,2.3,0.4,-2.4,30,-3,-22,0.990962258539425,0.00158850855271797,0.0154427969935212,0.384362680683311,0.0253616401005851,0.120086452263657,0.244008085475022,0.000815850371220089,-0.0243607088512195,0.455531453362256,0.0318535687468713,0.138398010199159,"Los Angeles, CA",31084,"2023-02-12 14:58:17"
"2021-02-01","2021-02-28",30,"place",6,17420,"f","San Jose, CA","San Jose","California","CA","All Residential",-1,1017000,-0.0754545454545454,0.0377551020408162,1099975,0.100360126044115,0.101076076076076,688.8662938485,-0.00340245193229261,0.0788220461921028,701.850550539046,0.0437755347579043,0.0920184593390632,539,0.0631163708086786,0.305084745762712,675,0.383196721311475,0.374745417515275,774,0.209375,0.232484076433121,672,0.032258064516129,0.20863309352518,1.2,-0.1,-0.1,16,-7,2,1.05080792849547,0.0155254394953859,0.0098714015409993,0.701298701298701,0.0760521529752299,0.0620735197006383,0.104166666666667,-0.0217933947772657,-0.0217326139088729,0.656296296296296,0.0866241651487553,-0.00561816398883608,"San Jose, CA",41940,"2023-02-12 14:58:17"
"2014-03-01","2014-03-31",30,"place",6,8903,"f","Houston, TX","Houston","Texas","TX","Condo/Co-op",3,137610,0.0193333333333334,0.186293103448276,228000,0.0604651162790697,0.206349206349206,131.725417439703,0.0456971599828744,0.246095964648591,109.860093271153,0.0194026823010138,0.149055197769388,215,-0.0271493212669683,-0.100418410041841,233,0.232804232804233,0.0590909090909091,300,0.0452961672473868,-0.130434782608696,578,-0.0119658119658119,-0.288177339901478,2.7,0.1,-0.7,29,-2,-14,0.966036426528101,-0.00120705366396123,0.0192606837311631,0.111627906976744,0.00755550878669893,0.0572346015374136,0.153979238754325,0.0103894951645817,0.0185112584587588,0.446351931330472,-0.0404205554420146,-0.00364806866952788,"Houston, TX",26420,"2023-02-12 14:58:17"
"2012-08-01","2012-08-31",30,"place",6,11203,"f","Los Angeles, CA","Los Angeles","California","CA","Townhouse",13,282500,-0.0878269292864062,-0.0190972222222222,389894,-0.012926582278481,0.18149696969697,189.628482972136,-0.121388028895769,-0.023585702223473,255.555555555556,0.00260179069606981,0.126990608411596,155,0.148148148148148,0.115107913669065,125,0.0964912280701755,-0.0942028985507246,136,0.0708661417322836,-0.276595744680851,224,-0.164179104477612,-0.593466424682396,1.4,-0.6,-2.6,33,5,-22,0.991533332301217,0.00057889997293048,0.0127706630504892,0.374193548387097,0.0408602150537635,0.136783476444651,0.223214285714286,0.0329157782515992,-0.0707966035779103,0.448,-0.052,0.114666666666667,"Los Angeles, CA",31084,"2023-02-12 14:58:17"
"2021-11-01","2021-11-30",30,"place",6,17420,"f","San Jose, CA","San Jose","California","CA","All Residential",-1,1267000,0.0136000000000001,0.178056717805672,1179000,0.0252173913043479,0.179,769.79117419251,-0.0229354244600994,0.142090178438342,747.92243767313,0.033492822966507,0.104108694329875,794,-0.0281517747858017,0.123055162659123,657,-0.155526992287918,-0.00904977375565608,491,-0.309423347398031,-0.0907407407407408,353,-0.371886120996441,-0.559300873907616,0.4,-0.3,-0.7,11,-1,-6,1.07370045601125,0.0049523393733506,0.0424416423847838,0.775818639798489,-0.00141514233125428,0.136497564833849,0.107648725212465,-0.0774046555704535,-0.120815694263191,0.613394216133942,-0.00742840597402694,0.19107144086999,"San Jose, CA",41940,"2023-02-12 14:58:17"
"2017-02-01","2017-02-28",30,"place",6,8903,"f","Houston, TX","Houston","Texas","TX","Townhouse",13,279950,0.0217153284671532,0.0368518518518519,272500,0.0480769230769231,-0.00873044743543105,151.941364619714,0.0511143666113241,0.0188671884121929,139.0625,0.0329206524334358,0.00403124999999993,208,0.377483443708609,0.162011173184358,187,0.161490683229814,-0.0360824742268041,339,-0.0314285714285715,-0.0450704225352113,924,0.064516129032258,0.0934911242603551,4.4,-1.3,-0.3,66,-3,21,0.965757964743968,0.0065263872537249,-0.00321088776053069,0.0961538461538462,-0.0031839021905247,0.0235281478298238,0.192640692640693,-0.0147325792487083,-0.042862265939189,0.513368983957219,0.140698176503803,0.0494514581840234,"Houston, TX",26420,"2023-02-12 14:58:17"
"2017-02-01","2017-02-28",30,"place",6,17151,"f","San Francisco, CA","San Francisco","California","CA","Townhouse",13,2452500,1.25,1.01851851851852,1176500,-0.0154811715481171,0.0164146868250541,1156.03276958874,0.445748737150984,0.16626314808068,901.236775422239,-0.0365591952447936,0.032834598827427,6,0.2,0,6,0,-0.25,10,-0.166666666666667,0,22,0.1,1.44444444444444,3.7,-0.3,2.2,31,-34,20,1.0017384493281,0.0189445099372487,-0.0884616124566502,0.666666666666667,0.266666666666667,0,0.0454545454545455,-0.154545454545455,NA,0,-0.166666666666667,-0.875,"San Francisco, CA",41884,"2023-02-12 14:58:17"
"2013-12-01","2013-12-31",30,"place",6,16163,"f","Seattle, WA","Seattle","Washington","WA","All Residential",-1,420000,0.0120481927710843,0.12,404000,0.0102525631407853,0.154450635805115,264.285714285714,-0.000519480519480475,0.155865736124958,276.014298965817,0.0127427118181269,0.181821224441462,704,-0.0395634379263301,0.0764525993883791,415,-0.359567901234568,0.192528735632184,345,-0.387211367673179,0.0815047021943573,1106,-0.186764705882353,-0.0298245614035088,1.6,-0.3,-0.0999999999999999,26,9,-3,0.992106654637503,-0.00108372563534609,0.00556743487903488,0.262784090909091,-0.0305310523378395,-0.00174190297470117,0.220614828209765,-0.0793851717902351,0.0750007931220456,0.409638554216867,-0.0286330507214042,-0.0501315607256613,"Seattle, WA",42644,"2023-02-12 14:58:17"
"2012-11-01","2012-11-30",30,"place",6,16904,"f","San Diego, CA","San Diego","California","CA","Townhouse",13,365000,0.23728813559322,0.280701754385965,389000,-0.025062656641604,0.179145195513792,287.5,0.117867647058823,0.235112540192926,281.949934123847,0.0153336217706632,0.146996327754885,71,-0.202247191011236,-0.330188679245283,63,-0.136986301369863,-0.112676056338028,64,-0.209876543209877,-0.264367816091954,127,-0.124137931034483,-0.575250836120401,1.8,0.2,-1,36,5,-6,0.97848700706758,-0.00192108562910964,0.00760389535589889,0.197183098591549,-0.139895553093844,0.0462397023651342,0.228346456692913,-0.0682052674450176,-0.0994127406315013,0.571428571428571,0.0782778864970646,0.289738430583501,"San Diego, CA",41740,"2023-02-12 14:58:17"
"2018-05-01","2018-05-31",30,"place",6,8903,"f","Houston, TX","Houston","Texas","TX","All Residential",-1,252500,0.00198412698412698,0.0520833333333333,289000,-0.00310451879958606,0.090566037735849,123.762376237624,0.0123127697385124,0.0546706844597504,138.222222222222,-0.0108817777777777,0.0691721595285757,2449,0.162316089226388,-0.00285016286644946,2410,0.0831460674157303,0.0730186999109528,3599,0.0166666666666666,0.0347901092581944,8384,0.0470838016735358,-0.00687040985548448,3.4,-0.4,0,27,-3,0,0.970716915166147,0.00252563869297695,-0.0019593861303534,0.156798693344222,0.011093899798897,0.00777589204129053,0.287929389312977,0.0217872636729122,0.000793639490660136,0.442738589211618,-0.0300703995524267,0.00373591779576782,"Houston, TX",26420,"2023-02-12 14:58:17"
"2015-11-01","2015-11-30",30,"place",6,8907,"f","Jacksonville, FL","Jacksonville","Florida","FL","Townhouse",13,124300,-0.021259842519685,0.308421052631579,149000,-0.00567233900567232,0.0650464617583988,85.5682903978359,-0.0678762181473676,0.187583109997919,93.9675307141893,0.0119001506051608,0.0715365040881444,96,-0.127272727272727,0.170731707317073,78,-0.1875,0.2,111,-0.0431034482758621,0.21978021978022,283,0.0404411764705883,-0.177325581395349,2.9,0.4,-1.3,40,-3,-53,0.973529555817017,0.00151668072387967,0.0265755877182229,0.145833333333333,0.00946969696969699,0.0238821138211382,0.141342756183746,0.008989815007275,0.0715753143232805,0.294871794871795,-0.0488782051282051,0.0179487179487179,"Jacksonville, FL",27260,"2023-02-12 14:58:17"
"2018-05-01","2018-05-31",30,"place",6,30827,"f","Fort Worth, TX","Fort Worth","Texas","TX","All Residential",-1,228000,0.0133333333333334,0.0654205607476634,234900,-0.00886075949367093,0.0682128240109141,114.695340501792,0.0142787949239562,0.0718024444860408,114.683544303797,-0.00413216048058362,0.067649186256781,1311,0.115744680851064,0.0513231756214916,1261,0.0569991617770327,0.0112269446672013,1627,-0.0127427184466019,0.00867947923124612,2607,0.0732811856731166,0.171159029649596,2,-0.1,0.2,22,-1,1,0.996077896508352,0.00483178702350062,-0.000518686678665281,0.334096109839817,0.0166493013291786,-0.0532334811786274,0.285385500575374,0.0622484071212777,0.0531303343579436,0.383029341792228,-0.0427879256008982,-0.0235464400842752,"Fort Worth, TX",23104,"2023-02-12 14:58:17"
"2013-09-01","2013-09-30",30,"place",6,17420,"f","San Jose, CA","San Jose","California","CA","Single Family Residential",6,695000,-0.0225035161744023,0.208695652173913,599000,-0.0242710539175761,0.140952380952381,424.107142857143,-0.0195175041322387,0.222852891972792,393.660160178576,0.00135293841336304,0.170566190583913,527,-0.0365630712979891,0.0711382113821137,510,-0.220183486238532,0.0828025477707006,520,-0.163987138263666,0.0379241516966067,719,-0.0613577023498695,0.14308426073132,1.4,0,0.0999999999999999,15,2,2,1.02370101853349,-5.99504207188239e-06,0.00231204802290974,0.626185958254269,0.00278559262355649,0.0245599419941068,0.246175243393602,-0.0305871586951706,0.0394979778928073,0.429411764705882,-0.0904659111350962,-0.135344073935307,"San Jose, CA",41940,"2023-02-12 14:58:17"
"2013-11-01","2013-11-30",30,"place",6,3105,"f","Charlotte, NC","Charlotte","North Carolina","NC","All Residential",-1,166000,-0.0235294117647059,NA,169650,-0.00176522506619592,NA,88.5106763155544,-0.0165480409382847,NA,91.1496350364963,-0.0201702094814701,NA,872,-0.136633663366337,NA,NA,NA,NA,945,-0.266873545384019,NA,5066,-0.00432389937106914,NA,5.8,0.8,NA,81,1,NA,0.967051222810363,-0.00302595942048811,NA,0.178899082568807,0.010582250885639,NA,0.123963679431504,-0.0442753142791877,NA,0.0590809628008753,-0.0177588640389516,NA,"Charlotte, NC",16740,"2023-02-12 14:58:17"
"2018-01-01","2018-01-31",30,"place",6,4664,"f","Columbus, OH","Columbus","Ohio","OH","All Residential",-1,145500,-0.0611661542333019,0.0400285918513223,157000,0.122230164403145,0.0910354412786658,97.0807875084861,-0.0480748760974082,0.0526102080989594,104.415274463007,0.0406702997106581,0.119134774523121,756,-0.298701298701299,0.0285714285714285,617,-0.314444444444444,-0.0128,800,0.199400299850075,-0.113082039911308,1677,-0.0400686891814539,-0.211194731890875,2.2,0.6,-0.7,50,1,-13,0.979045064519524,-0.00029549047827182,0.000323474638523336,0.214285714285714,0.00185528756957326,0.0333333333333333,0.159809183064997,0.020713590620807,-0.00293775955024286,0.210696920583468,0.0395858094723573,-0.0053030794165316,"Columbus, OH",18140,"2023-02-12 14:58:17"
"2022-12-01","2022-12-31",30,"place",6,16657,"f","San Antonio, TX","San Antonio","Texas","TX","Multi-Family (2-4 Unit)",4,202500,-0.476744186046512,-0.325,269900,-0.0185454545454545,-0.018188432157148,122.876213592233,-0.271519590846047,-0.107399632642351,165.036674816626,0.0036767380863989,0.0256861827956016,1,-0.857142857142857,-0.833333333333333,9,1.25,1.25,5,-0.444444444444444,0.25,30,-0.210526315789474,0.764705882352941,30,24.6,27.2,24,-15,-10,0.952941176470588,-0.0017104667634622,-0.00893386567896726,0,-0.285714285714286,-0.166666666666667,0.433333333333333,-0.0403508771929824,0.0803921568627451,0,0,-0.5,"San Antonio, TX",41700,"2023-02-12 14:58:17"
"2018-04-01","2018-04-30",30,"place",6,16163,"f","Seattle, WA","Seattle","Washington","WA","Single Family Residential",6,850000,0.0303030303030303,0.128818061088978,695000,-0.0413793103448276,0.122778675282714,454.545454545455,0.0418975836843272,0.15702479338843,466.417910447761,-0.0097443154833885,0.142565277360365,549,0.183189655172414,0.0477099236641221,565,-0.0325342465753424,-0.0139616055846422,647,-0.0743919885550787,0.00936037441497661,423,0.201704545454545,0.0681818181818181,0.8,0,0,7,0,0,1.07714483512108,0.00550927499293663,-0.00655767067755031,0.672131147540984,0.055751837196156,-0.00725816543611568,0.257683215130024,0.0900695787663873,0.0935418009886095,0.812389380530973,-0.0626106194690266,-0.0619561692072464,"Seattle, WA",42644,"2023-02-12 14:58:17"
"2021-08-01","2021-08-31",30,"place",6,17420,"f","San Jose, CA","San Jose","California","CA","Townhouse",13,945000,-0.0357142857142857,0.111764705882353,1099000,-0.0058796924468566,0.0690661478599222,684.210526315789,0.0319652341863834,0.201072745558163,722.859803746975,-0.000599853733880162,0.121579956445077,111,-0.13953488372093,0.563380281690141,132,0.222222222222222,0.692307692307692,117,-0.0930232558139535,0.392857142857143,82,-0.163265306122449,-0.254545454545455,0.7,-0.1,-0.8,12,3,-12,1.05157787461336,-0.0178925423438887,0.036135427377366,0.882882882882883,-0.000838047349675297,0.234995558939221,0.304878048780488,0.11100049776008,0.0321507760532151,0.590909090909091,-0.0757575757575757,0.193473193473194,"San Jose, CA",41940,"2023-02-12 14:58:17"
"2022-02-01","2022-02-28",30,"place",6,11203,"f","Los Angeles, CA","Los Angeles","California","CA","All Residential",-1,950000,0.0326086956521738,0.117647058823529,980000,0.0208333333333333,0.0901001112347053,622.037155669443,0.0423706531512882,0.141246283277115,615.336266499057,-0.0183775089249798,0.0787267790422115,1868,-0.00106951871657757,-0.0923226433430515,1782,0.117241379310345,-0.0733229329173167,2583,0.0963497453310695,-0.0801282051282052,4355,0.0734532906088243,-0.285245363531922,2.3,0.0999999999999996,-0.7,36,-10,-14,1.03735566894137,0.0176766480586399,0.0300797625019202,0.588329764453961,0.0664046307641218,0.132061542879617,0.086337543053961,-0.00856016461180191,-0.0321590924293806,0.374298540965208,0.0457718951971826,0.0284847084119055,"Los Angeles, CA",31084,"2023-02-12 14:58:17"
"2018-06-01","2018-06-30",30,"place",6,30749,"f","New York, NY","New York","New York","NY","All Residential",-1,730000,0.0269728077295883,0,750000,-0.0613266583229036,-0.0683229813664596,570.454545454545,-0.0143333987826427,-0.176727263005708,600.871394230769,-0.0838516258857964,-0.289293701383815,3014,0.0806740767300107,-0.1368843069874,2035,0.0195390781563127,-0.27811280595956,4931,-0.106864698424199,-0.309480464920879,23128,-0.0436256874664021,0.0521814294163141,7.7,-0.999999999999999,1.4,104,-4,-8,0.980765150014226,9.1236686833307e-06,-0.00447356192993287,0.107166556071666,-0.00075743102048216,0.00865567405562891,0.195823244552058,0.111383762271117,0.0355029679495378,0.180835380835381,-0.0240744388038977,-0.285642093446279,"New York, NY",35614,"2023-02-12 14:58:17"
"2016-03-01","2016-03-31",30,"place",6,29470,"f","Chicago, IL","Chicago","Illinois","IL","Townhouse",13,420000,0.134282890152804,-0.0486976217440543,295000,0.0354510354510356,0.092960960916457,211.382113821138,0.158264504578865,-0.0125215120764347,212.947368421053,0.0221473684210525,0.0528225008620216,105,0.381578947368421,0.00961538461538458,126,0.482352941176471,-0.0597014925373134,193,0.462121212121212,0.135294117647059,307,0.132841328413284,-0.043613707165109,2.9,-0.7,-0.2,41,-32,-8,0.980120190397106,0.0103095064220523,0.00145269276153115,0.276190476190476,0.144611528822055,-0.0122710622710622,0.130293159609121,-0.0099282426049016,-0.0877753762164246,0.595238095238095,0.207002801120448,0.19225302061123,"Chicago, IL",16984,"2023-02-12 14:58:17"
"2016-11-01","2016-11-30",30,"place",6,16904,"f","San Diego, CA","San Diego","California","CA","Multi-Family (2-4 Unit)",4,6e+05,-0.151943462897526,0.079136690647482,545500,0.039047619047619,0.0311909262759924,380.577427821522,0.0220344425114689,0.148651873061322,391.966272505772,-0.0113907299409139,0.0314901908046619,35,-0.0277777777777778,-0.102564102564103,34,0.172413793103448,-0.128205128205128,55,0.447368421052632,0.375,108,0.0693069306930694,-0.142857142857143,3.1,0.3,-0.1,25,-5,-11,0.948623408623016,-0.0188469317045328,-0.0128005969211074,0.2,0.0611111111111111,0.0974358974358975,0.138888888888889,-0.0195269526952695,0.0119047619047619,0.617647058823529,0.272819472616633,0.207390648567119,"San Diego, CA",41740,"2023-02-12 14:58:17"
"2021-01-01","2021-01-31",30,"place",6,5155,"f","Denver, CO","Denver","Colorado","CO","All Residential",-1,475000,-0.0306122448979592,0.117647058823529,495000,0.1,0.064516129032258,318.794329449229,0.0446644949643973,0.148490320426214,333.592321755027,0.0751841745784712,0.111338991903891,881,-0.3228285933897,0.0665859564164648,1030,0.156004489337823,0.235011990407674,1168,0.542932628797886,0.0686184812442818,1037,-0.0774021352313167,-0.293115201090661,1.2,0.3,-0.6,23,6,-21,0.999877408458352,0.00217310370929169,0.0139106890446196,0.34733257661748,0.0175862276551434,0.171787782428618,0.255544840887175,0.0215590757626194,-0.027345411328231,0.719417475728155,0.186308609285955,0.121096132802496,"Denver, CO",19740,"2023-02-12 14:58:17"
